id,station_name,city,country,company,lat,lon,free_bikes
1659433549b3b4ea191f9aa18bd85fd5,Golda Meir Library,"Milwaukee, WI",US,"BCycle, LLC",43.07753,-87.88002,12.0
00a45df3bc1580b8bd568e6a4b58cd81,Sandburg Hall,"Milwaukee, WI",US,"BCycle, LLC",43.07853,-87.88262,8.0
e4e4e926798d2ef2ac40c4dfbd956f1f,Kenilworth Square,"Milwaukee, WI",US,"BCycle, LLC",43.05862,-87.88532,5.0
f037f3f6f38ebcd73da723e480e0c557,411 East Wisconsin ,"Milwaukee, WI",US,"BCycle, LLC",43.03872,-87.90534,4.0
32dbc08e26173bd9f9bbe5cfd26006a1,UWM Student Union,"Milwaukee, WI",US,"BCycle, LLC",43.07489,-87.88281,13.0
00f9db40592374ede906b8e588e1b8f8,777 E. Wisconsin,"Milwaukee, WI",US,"BCycle, LLC",43.03886,-87.90272,7.0
af313ce4750ac9968c27f0a6b24a8a6e,Aurora,"Milwaukee, WI",US,"BCycle, LLC",43.04157,-87.9272,13.0
f84a59f14187a0e454c123d657e36f0f,Pleasant/Commerce,"Milwaukee, WI",US,"BCycle, LLC",43.05259,-87.90927,9.0
2b65e272f13c23c0e9a4d2671174c3e4,The Brewery District,"Milwaukee, WI",US,"BCycle, LLC",43.04562,-87.9239,6.0
1c1104e1c503bb1cc174770f8b237cca,Bradford Beach,"Milwaukee, WI",US,"BCycle, LLC",43.05801,-87.8773,13.0
d533d1785d6113b63d324f13a6c6a257,S. 2nd/Freshwater,"Milwaukee, WI",US,"BCycle, LLC",43.02948,-87.91282,10.0
5ff8f5a3128d24e4eafbe4a8735c813e,6th/Reservoir,"Milwaukee, WI",US,"BCycle, LLC",43.05478,-87.91874,4.0
b9eda3871d98a5be7da8a125711fbc9a,MLK & Brown,"Milwaukee, WI",US,"BCycle, LLC",43.05658,-87.91448,5.0
a75275231e165e98be44948e258ecf17,Zillman Park,"Milwaukee, WI",US,"BCycle, LLC",43.00475,-87.9054,11.0
56139b1be27c1da913dccba4657e0008,6th/Virginia,"Milwaukee, WI",US,"BCycle, LLC",43.02647,-87.91804,12.0
597795b23931025e03c07ea1aad9d76b,5th/National,"Milwaukee, WI",US,"BCycle, LLC",43.02313,-87.91662,6.0
403f88261047b3d08262a5b67a95eabd,The Daily Bird,"Milwaukee, WI",US,"BCycle, LLC",43.06727,-87.90171,9.0
db779251f1568df72ffaa146bc7013b0,MCTS HQ,"Milwaukee, WI",US,"BCycle, LLC",43.05657,-87.93406,6.0
f153719e8c7ead77ee131c68de31e8c7,Walker Square,"Milwaukee, WI",US,"BCycle, LLC",43.02026,-87.92276,6.0
d40b6524d982e3b8341fd04331d22be5,Wisconsin Center,"Milwaukee, WI",US,"BCycle, LLC",43.03913,-87.91615,11.0
11a59f61c1370343e87ff3a8bc868e22,Wheel & Sprocket Bay View,"Milwaukee, WI",US,"BCycle, LLC",43.00571,-87.90783,3.0
07f8206f5cbb4ddaa49f878f099d0b72,Vel R. Phillips & Kilbourn,"Milwaukee, WI",US,"BCycle, LLC",43.0417,-87.91627,7.0
63e57e9eae86bc50e4846995b645fd6d,MCW,"Milwaukee, WI",US,"BCycle, LLC",43.04421,-88.0212,12.0
b40ec6b71085cf8407609879feaf0e38,Robertson St & Harwood Ave,"Milwaukee, WI",US,"BCycle, LLC",43.04604,-88.01542,9.0
cffcaea6ff7fe00bcd11e527780e48de,Echelon Station,"Milwaukee, WI",US,"BCycle, LLC",43.04953,-88.03359,6.0
67f872a89078c225b7204eaba6859d4f,Cesar Chavez Drive,"Milwaukee, WI",US,"BCycle, LLC",43.02023,-87.93278,4.0
fa609714376a4817678dee8d99e161d9,Vel R. Phillips & Garfield,"Milwaukee, WI",US,"BCycle, LLC",43.05922,-87.91579,8.0
493a2677ce510adf7e10788e13fbd449,War Memorial,"Milwaukee, WI",US,"BCycle, LLC",43.04079,-87.89731,6.0
8a2c22f2f137f9cc7c687417e993044b,Crescent Apartments,"Milwaukee, WI",US,"BCycle, LLC",43.04368,-88.04341,6.0
4c4834188ef3fb7ffcc55d34daecd709,MLK & State,"Milwaukee, WI",US,"BCycle, LLC",43.04287,-87.91435,5.0
88c85254edb707b78607502e67cb0c16,South Shore Park,"Milwaukee, WI",US,"BCycle, LLC",42.99339,-87.87989,6.0
3e10b7c3bb8ffa5d0aba49265042ee93,2nd & Virginia,"Milwaukee, WI",US,"BCycle, LLC",43.02628,-87.91268,11.0
79fc8749e1f03285c20cbc1a8ab224f6,S. 2nd/Washington,"Milwaukee, WI",US,"BCycle, LLC",43.02002,-87.91254,8.0
f43978df81fe61ed2068ee832e18aacc,Allen & Franklin,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.899295280731494,-78.87235164642334,0.0
6426ccadd094f9e4d3ea1300dc191d77,Allen & Wadsworth,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89941710165983,-78.87975454330443,0.0
4f43429d1c8258b6bab72a6e55583fd1,Buffalo State College ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.932142842152835,-78.87782871723175,0.0
6fd018003cbe3256be6103d1295bda47,University Station,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.95413749652004,-78.81952285766602,0.0
b22c2b616ee76669e0a789297ff935ff,Porter & Normal ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.902515594961365,-78.88469785451889,0.0
0685a7cc44ef5f41b480b0c4941d026d,Five Points ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.91129545088175,-78.88597190380096,0.0
e4ffed7ec25b5bfdb782302bd80740d8,Fillmore & Glenwood,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.912511693271036,-78.83852362632751,0.0
7604b300d1f2738dd6d8f3e62ff7d36e,Hertel & Parker,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.94754797510709,-78.83901849389076,0.0
0f283ff1dade5612a2955067590cbc77,Turner Lofts,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89227862741374,-78.8834935426712,0.0
774324a6ffe6a1ffd03db2b4a78045a4,Military & Amherst St.,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.937647565484454,-78.89322996139526,0.0
3f6fb0bb13eee5621310e6699d638d06,The Westin Hotel ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89088119493353,-78.87683629989624,0.0
be006d2322ea4e86ed4a6dcef3a70f16,Allen Burger Venture,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89947604718393,-78.87676388025284,0.0
e4bd022e6c2fdddfa7688fee2eff3489,Canalside at Naval Park,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.87777046137176,-78.87949973344803,0.0
c16467b50fffc0ddb1adf6b60ea3269c,Buffalo & Erie County Public Library ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.885566288191725,-78.87265607714653,0.0
2e63b2447d4d7fe4116c6ef4cc103895,Left Bank,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.91305166330012,-78.88316631317139,0.0
e494835d338873fa2fb5578e6e152171,Bidwell Parkway ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.92337184863346,-78.8770079612732,0.0
73ea20c9df789294714f3dd2100d1c4f,Delaware Park,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.940181290411175,-78.85886281728745,0.0
8e76fb79947f1e512d52c56c9b7b1409,Elmwood & West Ferry,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.91555624593546,-78.87701600790022,0.0
8f267cbd3dbba9a8f36bfcacd1356e40,Elmwood & Bryant,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.908517623229784,-78.87707233428955,0.0
3b9a98394350ef8414111297fc2e4c50,Elmwood & Forest,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.92745701667058,-78.87706160545349,0.0
dc538ddf6e4b087cbc657add0b1aa9d8,Buffalo Science Museum ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.90605794288799,-78.8437968492508,0.0
2e616a2dbcf3213644dfb5a01af5dc3d,Expo Market,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89140391563053,-78.87238383293152,0.0
e1d5bc968f133e97f8bf9af3a882be87,West Side Community Services,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.905969533967074,-78.89187544584274,0.0
db1e0efe8edd6dffb8f07696158cf334,Amherst St.,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.93983509069705,-78.8860684633255,0.0
32795e78521a3cb80cf1a311b830c380,Lafayette & Grant,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.92028422427558,-78.88998985290527,0.0
05b071d957cab4d7b458e2e94557c58e,Clement/Goodyear,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.95715275421302,-78.81498992443085,0.0
0cdcdf4d2b945a372f50150e4a085bea,BNMC 1,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89707323395942,-78.86789917945862,0.0
54be68287fcee3c144d56733c250df15,BNMC 2,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89915209116616,-78.86980354785919,0.0
ba121ba1c714390d29c45d5bbf81e4b8,Larkinville,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.87688399583103,-78.85012149810791,0.0
74b58c2cc43d89c6f8404f0766e93cf4,D'youville College,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.90210716993107,-78.89011323451996,0.0
e9ff31c52bb83e4a296444a29c924e1c,Sahlen Field,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.88138105436499,-78.87435793876648,0.0
f9dc230e762e803a8cd412c182079c77,Hertel & Parkside,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.94794947218281,-78.84956359863281,0.0
4ca53043c980bea2de7e3cf41055677f,Roosevelt Plaza,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.88846797578509,-78.87313216924667,0.0
d8f2d0e74a3e52045f6ff6cdc04af9ba,M & T Plaza,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.88327569723957,-78.87487828731537,0.0
ec2469c5116fffdc43d07ceee4365ad4,Riverworks,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.86919813954212,-78.87215852737427,0.0
bb6101a060d13650727b128c131664e2,Hertel & North Park,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.94768049888128,-78.85559186339378,0.0
42625b0670f5b43efc000d1fb3c27fe8,Rotary & Hayes,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.94980987138116,-78.81885230541229,0.0
e345dc099a8a17a959473d01234ab933,African Heritage Food Co-Op ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.11261741851877,-79.0492969751358,0.0
1dd116f2bcb52f2a5e51d7e34d2188eb,Niagara Falls City Hall,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.09648492465632,-79.05486926436424,0.0
30a8b1f773f6974c158b8103f3b3ff13,Niagara Falls Memorial Hospital,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.09325960352125,-79.04994875192642,0.0
8f5f8bf55f9365b8f14a6a0b6fd10fe9,Niagara Falls Ice Pavillion,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.0965492740323,-79.02116060256957,0.0
5c00ebb24d62a6905474f1be341644d4,Sal Maglie Stadium,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.099983509484545,-79.02586251497269,0.0
f689581642833c6651e4d567a3d979a5,3rd Street & Ferry,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.09089200038123,-79.05942499637604,0.0
b7976458f65f6f20c36a83b9ff46ff15,Prospect Street,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.08730907851219,-79.06459093093872,0.0
3783812b2a85298fbb6b3fd58b03ed8a,Niagara Falls Visitor Center,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.084976039373885,-79.0621930360794,0.0
44404a3580e747be538858e8187a5807,3rd Street Art Alley,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.08961460586995,-79.05917555093765,0.0
2b2e3161da08f36e205978f0d058afba,Courtyard Marriott,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.084127817465955,-79.05270606279373,0.0
2412987e01dd2950f2d619825360db26,NACC,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.094797601735834,-79.04686018824577,0.0
51adfaec09b0df53efe4099a7719c022,Niagara Street Elementary School,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.088373989479614,-79.0313221514225,0.0
fccb5ea1f89b0791ca29b9571e62aeff,Doris Jones Resource Center,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.11754435540563,-79.04895633459091,0.0
4d916b13e605d6c0c42681fe2a8a65f7,Lasalle Library,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.07766292340321,-78.96280109882355,0.0
223ee35d69919bcb661fd719f8308bdf,Maple Avenue Elementary ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.124759720914135,-79.05101358890533,0.0
dabed0601c6cb9e126d70f9c51290c9f,City Court Building,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.106160144073485,-79.05324786901474,0.0
5a72d7e57017ebcbe5dce063c5285e8d,Amtrak Station ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.109795115724246,-79.05524611473083,0.0
fdbf1b9f83b1c2670ecf7d0a185984b2,Hyatt Place,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.086300826884234,-79.06312644481659,0.0
940134b131f5591b83345314b5ab3ca6,Lasalle Waterfront Park,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.07439356090561,-78.98782879114151,0.0
3e3f9175e55a304b8ed149ec82c2827b,Old Falls St. & 3rd St.,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.086349799013945,-79.05917823314667,0.0
f7a651f2f1e288c586c8ec338af58cc0,Old Falls & 1st Street,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.08623814250109,-79.06179338693619,0.0
90f7419ed84072a99b394b43a1d8c898,Conference and Event Center,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.086073029443014,-79.06061053276062,0.0
9a9721b2cfc9e3627253fee121623c29,Gill Creek Park,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.08809122249669,-79.02334660291672,0.0
c653b243bac4464a302b4b0413ae6ce7,TReC Incubator,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.08882031559641,-79.05409544706345,0.0
42f14b57ea688285d15c2c51b5bd9497,Richardson Complex,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.9281389972693,-78.88331649592146,0.0
77a0aa134479eb54ce0a2242207c6e66,Buffalo Avenue & 1st Street,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.08396579030392,-79.06286090612411,0.0
6e8312fd3a84829889d9e2551ce6a110,LaSalle Station,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.947961252008554,-78.82992446422577,0.0
51f71d81a7f0fc1d37e2f721510b064b,NFTA Bus Station,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.88373362572425,-78.87241065502167,0.0
317ff1633ca36f714b03950cdffe71cc,Aquarium ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.09404381370041,-79.06003654003142,0.0
bb547a383d2ded29c4f6302df8aaef2b,Summer-Best Station,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.904739164073874,-78.86808423092589,0.0
90fd8cd99693ac1420d2e045e096fdb4,Amherst Street Station,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.94009845318447,-78.83887230302207,0.0
4ad108e693878681115bf1fbdf96c7df,City Hall ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.886207953674734,-78.87916445732117,0.0
003acf1c450226c8d9bc7d11cbafdb12,High & Lemon,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.9002397396838,-78.85889366269112,0.0
31b49f3fb3b8c35502ddc452ec115416,Northland,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.918946322727265,-78.83544713258743,0.0
ef41f1a7124c60b22a4c7a9478361a42,Frank E Merriweather Jr Library,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.91139318330367,-78.85404018452391,0.0
93332ec045c0ad19d5bfeede44296a68,Niagara & Jersey,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89963688821956,-78.89046728610992,0.0
34dff5b6bd71a662e4d1b5e986ee3da0,345 West Ferry,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.9152771712744,-78.88908863067627,0.0
c87487391ec1dc98b7142c0b02735b32,Hertel & Virgil,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.94787682987417,-78.8646188378334,0.0
24f3dff94d7b74fe968aeb0d188e9103,Outer Harbor,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.85790729688401,-78.86966809630394,0.0
cedc71e0c2667e7804b9f2446860b5cc,Varsity Theater ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.9407643401322,-78.81359785795212,0.0
407d743fc0e72b43dfb8601fe8836d79,3rd Street & Main,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.09165673787281,-79.05934453010559,0.0
e20cdb4681cbfdeca3a59228138bc360,Griffon Park,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.07606283340018,-78.9526355266571,0.0
6b503b9291e46faff2f0bf56bc247d5a,Main Street Library,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.101832823007236,-79.05176192522049,0.0
d7fe976602c0916c0a6e33492fdcfc4c,City Market,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.09526011603493,-79.0395525097847,0.0
9db295e1cc7d3cb7bf9a8e0a6e9ea657,Broadway Market Free Parking,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.89356942560905,-78.83671045303345,0.0
20b2bd7a561ae9fd9b986594610de278,NFTA-Michigan,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.916727332825985,-78.86177569627762,0.0
08e111501d4b3f4ada7e5cc639f3488f,NFTA-Military,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.95911153302448,-78.89016687870026,0.0
8d2720be96920f3c61626662154d5a07,NFTA- New Babcock,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.881674609413814,-78.82605940103531,0.0
897e8838121c4fc5a83b85cfd98e2ac5,Student Union,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.001846048909776,-78.78592014312744,0.0
0fd55eb6e2fdbefe7e22e9f1dd035832,Norton Hall,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.000543542960585,-78.78884911537169,0.0
4cd9a2c706dba8dc377b08e03adef0bc,Spaulding,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.009476138961624,-78.78365635871887,0.0
39b05fb0868cd98a421d7c5c043f5b93,Flickinger Court,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.00540425761059,-78.80099952220917,0.0
ace5b15f44dee70003c081398fa364df,South Lake,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.00236782806464,-78.77711713314056,0.0
a0b2eee3fd24ebc7bab379963b6f5a6e,Fargo,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.007193095631955,-78.78574848175049,0.0
ff7bb93d5c25463682585245ac9b31b2,Hadley,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.99863288162898,-78.79478752613068,0.0
acf4eb6a6cf6fdf574db7411e187be1c,Flint,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.99739701378073,-78.78735780715942,0.0
bf68fb11a10df62f3e0733ac0bfe89b6,Alumni,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.00036895784568,-78.78217577934265,0.0
e7d5d22b2c66701ac3847ac781b46193,Governor's,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.00217951718819,-78.79352152347565,0.0
c580b7254df2b58421cddb4d1901f16c,Moody Terrace,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.00919762791908,-78.7860032916069,0.0
2e0bf557fba733602598af6d4a82aae0,Creekside,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,43.01110599158605,-78.79056841135025,0.0
742d17989bd3b6d24326e9537ac6609a,Crofts Hall,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.994662306346434,-78.79499673843384,0.0
9e3ed856781b6eec2bc64b1a31956ffa,Canisius College ,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.92385108429428,-78.85536253452301,0.0
ae16cc56ce7e3f86b2d77689f34693ff,Rhode Island & West,"Buffalo, NY",US,Shared Mobility Inc. & Social Bicycles Inc.,42.908107028463725,-78.89271095395088,0.0
78b789304b278de54a2cc35ffea6edf5,Court House Metro / 15th St & N Uhle St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.890612,-77.084801,12.0
7c14e8b5298a39fd092b1616ef92c84f,WAU / Flower Ave & Division St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.986743,-77.000035,3.0
89d29547a99d6d152f51ab3aa9b5e5ac,Long Bridge Park / Long Bridge Dr & 6th St S,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.865553,-77.05003,10.0
585ce877cea515b3978b92bf1836853f,Mount Vernon Ave & E Nelson Ave,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.820064,-77.057619,6.0
e0c328bbba006e616d26beef599807e9,Monroe Ave & Leslie Ave,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.820932,-77.053096,12.0
bf8f577940b5b034449e1d87ee2512a2,Mount Vernon Ave & Kennedy St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.833077,-77.059821,8.0
5c78abeb5b46be09f7384e668a957ed2,King Farm Blvd & Pleasant Dr,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",39.114688,-77.171487,12.0
3f4323421237d056b03275196cc33b12,King Farm Blvd & Piccard Dr,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",39.110314,-77.182669,8.0
077f8aa035da0a1cecba0fd3d32eb14f,Georgia Ave & Spring St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.999388,-77.031555,7.0
162e6011588087958e18adccf124dba6,Fenton St & Ellsworth Dr ,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.997033,-77.025608,5.0
dc9f14b794014f9a99abf09a5ba859d5,Piccard & W Gude Dr,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",39.102212,-77.177091,4.0
8f10f26d0067fc456d9aadcfde307a18,Fleet St & Ritchie Pkwy,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",39.076331,-77.141378,7.0
343fcf01023825939dfaac9c1f78cadd,Offutt Ln & Chevy Chase Dr,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.977093,-77.094589,5.0
a41d65e7c78a18d28d413a0a1883ca72,Henry St & Pendleton St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.811456,-77.050276,8.0
d52a4e552c8520b43d16ba41d6130bb7,Commerce St & Fayette St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.805648,-77.05293,7.0
f568a2c24f6c3741502fb9e9f791fbe6,Braddock Rd Metro North,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.814577,-77.052808,13.0
6f1cff89300e70c33835479f02a19584,Market Square / King St & Royal St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.804718,-77.043363,5.0
70b7ad83f1a63e5876182f995a8b7e5a,King St & Patrick St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.805317,-77.049883,9.0
daf34ae1a429fa1b55d71f93960cc3a1,Montgomery & East Ln,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.983525,-77.095367,9.0
6343c0425d14a9f0a9118f9cbed26406,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.961763,-77.085998,4.0
ee4392c12335dd3f90c9d9c72de29409,Fallsgrove Dr & W Montgomery Ave,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",39.099376,-77.188014,12.0
7922063324edc8b218db993eae53f958,Monroe St & Monroe Pl,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",39.083673,-77.149162,5.0
a473a9b44da2bd651a6b2eec27be0763,Needwood Rd & Eagles Head Ct,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",39.123513,-77.15741,2.0
542b1b963990f9b85dfda072e542d692,Baltimore Ave & Jefferson St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.95548,-76.940133,10.0
f8555e67d2e33d630f47ff742c233b0d,Perry & 35th St,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.936213,-76.960054,9.0
38396218d0c2a8114eb344f1fab9d251,Greensboro & Pinnacle Dr,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.92245,-77.23034,3.0
86e26e5bd35e468758e6a3a110af5fb9,1301 McCormick Dr / Wayne K. Curry Admin Bldg,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.908391,-76.843263,6.0
35ec74a81baf0ea9b95d3ee83296b193,Baltimore Ave & Van Buren St / Riverdale Park Station,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.969581,-76.937349,11.0
8a36e5f93997c04219a78e1b910e60ba,Sunset Hills Rd & Discovery Square,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.95534,-77.357611,3.0
088df31f939b69297a293782e3743088,Library St & Freedom Dr,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.959633,-77.358741,3.0
0fb4f329682bf8bb3b6ebdf3e51d29cc,Sunset Hills Rd & Isaac Newton Square,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.951443,-77.340377,9.0
0eeff1cf47dee185d7b8f510bfa97e44,Temporary Rd & Old Reston Ave,"Washington, DC",US,"Motivate International, Inc. & PBSC Urban Solutions",38.960084,-77.353414,2.0
